anio,county_code,loan_purpose,lien_status,occupancy_type,n_focal,k_focal,n_ref,k_ref,celda
2021,39095,31,1,1,399.0,132.0,5157.0,761.0,39095|31|1|1
2021,48469,1,1,1,52.0,21.0,1107.0,190.0,48469|1|1|1
2022,06067,1,1,1,1186.0,216.0,7602.0,681.0,06067|1|1|1
2022,12086,1,2,1,95.0,44.0,1129.0,389.0,12086|1|2|1
2022,13013,32,1,1,121.0,46.0,688.0,151.0,13013|32|1|1
2022,13135,31,1,1,740.0,245.0,989.0,223.0,13135|31|1|1
2022,13117,1,1,1,124.0,21.0,2051.0,150.0,13117|1|1|1
2022,26077,1,1,1,275.0,95.0,2606.0,205.0,26077|1|1|1
2022,26145,31,1,1,38.0,17.0,343.0,80.0,26145|31|1|1
2021,42045,1,1,3,62.0,11.0,209.0,10.0,42045|1|1|3
2021,51740,2,2,1,51.0,35.0,60.0,27.0,51740|2|2|1
2022,04003,1,1,1,62.0,6.0,1412.0,137.0,04003|1|1|1
2022,12095,4,1,1,111.0,77.0,551.0,250.0,12095|4|1|1
2022,12063,1,1,1,107.0,73.0,407.0,140.0,12063|1|1|1
2022,24025,1,1,1,505.0,63.0,2381.0,150.0,24025|1|1|1
2022,28083,1,1,1,64.0,29.0,52.0,8.0,28083|1|1|1
2022,28025,1,1,1,131.0,83.0,92.0,23.0,28025|1|1|1
2022,36067,32,1,1,82.0,41.0,1103.0,225.0,36067|32|1|1
2022,48139,1,1,1,1439.0,273.0,2812.0,362.0,48139|1|1|1
2022,48029,2,1,1,65.0,36.0,924.0,457.0,48029|2|1|1
2022,48183,1,1,1,195.0,69.0,1150.0,194.0,48183|1|1|1
2022,51149,1,1,1,149.0,42.0,298.0,60.0,51149|1|1|1
2023,01045,1,1,1,71.0,24.0,390.0,101.0,01045|1|1|1
2023,01083,32,1,1,58.0,22.0,255.0,66.0,01083|32|1|1
2023,21111,31,2,1,73.0,22.0,522.0,107.0,21111|31|2|1
2022,28135,1,1,1,87.0,59.0,34.0,12.0,28135|1|1|1
2023,26021,1,1,1,100.0,35.0,1201.0,157.0,26021|1|1|1
2023,29095,1,1,3,50.0,4.0,426.0,37.0,29095|1|1|3
2023,29189,1,2,1,127.0,26.0,164.0,32.0,29189|1|2|1
2023,39061,4,2,1,308.0,174.0,1728.0,577.0,39061|4|2|1
2023,48245,1,1,1,382.0,98.0,1170.0,175.0,48245|1|1|1
2023,48439,1,1,3,95.0,11.0,606.0,79.0,48439|1|1|3
2023,51107,1,1,1,271.0,27.0,2191.0,157.0,51107|1|1|1
2024,06071,32,1,3,44.0,17.0,427.0,113.0,06071|32|1|3
2024,08031,1,2,1,38.0,4.0,309.0,33.0,08031|1|2|1
2024,12071,1,1,1,1045.0,272.0,10629.0,1610.0,12071|1|1|1
2024,12095,31,1,1,280.0,109.0,912.0,279.0,12095|31|1|1
2024,12086,31,1,1,303.0,139.0,1713.0,652.0,12086|31|1|1
2024,12033,1,1,1,547.0,163.0,2997.0,382.0,12033|1|1|1
2024,17089,1,1,1,210.0,38.0,4238.0,326.0,17089|1|1|1
2024,17197,31,1,1,149.0,38.0,877.0,161.0,17197|31|1|1
2023,51800,2,2,1,119.0,54.0,140.0,37.0,51800|2|2|1
2024,06013,1,2,1,49.0,11.0,180.0,40.0,06013|1|2|1
2024,13247,1,1,1,720.0,121.0,191.0,19.0,13247|1|1|1
2024,13199,1,1,1,41.0,22.0,203.0,36.0,13199|1|1|1
2024,13135,4,2,1,897.0,496.0,1084.0,489.0,13135|4|2|1
2024,26163,1,1,1,3874.0,1122.0,8679.0,1159.0,26163|1|1|1
2024,26125,1,1,1,1084.0,295.0,9574.0,954.0,26125|1|1|1
2024,26163,2,2,1,679.0,384.0,2104.0,671.0,26163|2|2|1
2024,37119,4,2,1,1011.0,536.0,1906.0,705.0,37119|4|2|1
2024,37133,1,1,1,333.0,60.0,2807.0,220.0,37133|1|1|1
2024,37139,1,1,1,184.0,71.0,467.0,67.0,37139|1|1|1
2024,47165,1,1,1,174.0,29.0,2477.0,190.0,47165|1|1|1
2024,48157,4,1,1,93.0,57.0,202.0,91.0,48157|4|1|1
2025,12035,1,1,1,172.0,36.0,1955.0,237.0,12035|1|1|1
2025,13117,32,1,1,44.0,23.0,492.0,111.0,13117|32|1|1
2025,13255,1,1,1,242.0,45.0,485.0,50.0,13255|1|1|1
2025,13223,1,1,1,669.0,131.0,1660.0,119.0,13223|1|1|1
2025,13087,1,1,1,87.0,42.0,130.0,31.0,13087|1|1|1
2024,37155,1,1,1,378.0,236.0,369.0,127.0,37155|1|1|1
2024,32003,2,1,1,58.0,37.0,503.0,226.0,32003|2|1|1
2024,48309,1,1,1,174.0,62.0,2036.0,313.0,48309|1|1|1
2024,48201,1,1,3,533.0,122.0,1435.0,221.0,48201|1|1|3
2025,06077,2,2,1,77.0,33.0,499.0,183.0,06077|2|2|1
2025,12031,1,1,3,192.0,13.0,531.0,78.0,12031|1|1|3
2025,12103,2,2,1,119.0,76.0,1920.0,714.0,12103|2|2|1
2025,12057,4,1,1,121.0,77.0,721.0,302.0,12057|4|1|1
2025,12095,31,2,1,62.0,29.0,560.0,237.0,12095|31|2|1
2025,37063,4,1,1,40.0,18.0,102.0,31.0,37063|4|1|1
2025,26163,32,1,3,389.0,104.0,435.0,97.0,26163|32|1|3
2025,29189,1,1,1,1515.0,241.0,6640.0,352.0,29189|1|1|1
2025,29037,1,1,1,50.0,9.0,1391.0,128.0,29037|1|1|1
2025,39153,1,1,1,437.0,68.0,4412.0,234.0,39153|1|1|1
2025,45047,32,1,1,61.0,30.0,124.0,29.0,45047|32|1|1
2025,45041,1,1,1,739.0,357.0,882.0,184.0,45041|1|1|1
2025,48355,1,1,1,116.0,27.0,3012.0,588.0,48355|1|1|1
2018,13177,1,1,1,86.0,23.0,343.0,46.0,13177|1|1|1
2018,13009,1,1,1,62.0,18.0,220.0,27.0,13009|1|1|1
2018,13135,4,2,1,459.0,345.0,1013.0,554.0,13135|4|2|1
2018,17031,2,1,1,815.0,616.0,2081.0,944.0,17031|2|1|1
2018,17119,1,1,1,157.0,36.0,3373.0,273.0,17119|1|1|1
2018,37067,4,2,1,87.0,55.0,617.0,233.0,37067|4|2|1
2018,37051,2,2,1,77.0,53.0,149.0,77.0,37051|2|2|1
2018,37023,1,1,1,30.0,10.0,891.0,106.0,37023|1|1|1
2018,37195,32,1,1,65.0,35.0,115.0,36.0,37195|32|1|1
2018,32003,2,1,1,96.0,48.0,1041.0,443.0,32003|2|1|1
2018,10005,1,1,1,250.0,85.0,3171.0,460.0,10005|1|1|1
2019,08031,1,1,1,454.0,53.0,8988.0,494.0,08031|1|1|1
2019,18097,32,2,1,46.0,21.0,304.0,73.0,18097|32|2|1
2019,24005,2,2,1,375.0,289.0,1076.0,493.0,24005|2|2|1
2019,27053,4,2,1,138.0,80.0,2534.0,788.0,27053|4|2|1
2019,37081,2,2,1,193.0,121.0,746.0,260.0,37081|2|2|1
2019,37063,4,1,1,62.0,33.0,173.0,48.0,37063|4|1|1
2019,47045,1,1,1,27.0,11.0,383.0,52.0,47045|1|1|1
2019,18097,32,1,1,776.0,343.0,3315.0,716.0,18097|32|1|1
2019,41051,1,1,1,241.0,27.0,6996.0,376.0,41051|1|1|1
2019,47157,31,2,1,62.0,38.0,223.0,57.0,47157|31|2|1
2020,13121,1,2,1,260.0,47.0,365.0,67.0,13121|1|2|1
2020,13139,1,1,1,268.0,67.0,3334.0,322.0,13139|1|1|1
2020,13089,2,1,1,192.0,131.0,215.0,90.0,13089|2|1|1
2020,27053,31,2,1,29.0,12.0,917.0,227.0,27053|31|2|1
2021,05119,2,2,1,144.0,101.0,264.0,96.0,05119|2|2|1
2021,18057,32,1,1,136.0,23.0,4292.0,421.0,18057|32|1|1
2020,45063,31,1,1,452.0,94.0,4962.0,579.0,45063|31|1|1
2020,45079,2,2,1,107.0,53.0,322.0,80.0,45079|2|2|1
2021,24005,1,1,1,3309.0,391.0,5966.0,337.0,24005|1|1|1
2021,40031,1,1,1,210.0,23.0,1167.0,103.0,40031|1|1|1
2021,49035,1,1,1,215.0,26.0,14112.0,1102.0,49035|1|1|1
2021,32003,4,2,1,178.0,106.0,1693.0,855.0,32003|4|2|1
2022,37119,32,1,1,2462.0,730.0,3453.0,595.0,37119|32|1|1
2022,37035,1,1,1,129.0,22.0,1862.0,192.0,37035|1|1|1
2022,47165,32,1,1,115.0,44.0,1479.0,280.0,47165|32|1|1
2023,17031,2,1,3,71.0,47.0,59.0,36.0,17031|2|1|3
2023,26161,2,2,1,57.0,27.0,608.0,165.0,26161|2|2|1
2023,25021,31,2,1,53.0,17.0,743.0,188.0,25021|31|2|1
2023,24005,4,2,1,598.0,372.0,865.0,432.0,24005|4|2|1
2023,37141,1,1,1,126.0,87.0,1081.0,196.0,37141|1|1|1
2023,37067,2,1,1,67.0,36.0,218.0,89.0,37067|2|1|1
2023,37183,4,1,1,75.0,52.0,448.0,132.0,37183|4|1|1
2023,36087,1,1,1,186.0,31.0,1550.0,183.0,36087|1|1|1
2023,47147,1,1,1,71.0,13.0,945.0,91.0,47147|1|1|1
2023,47157,32,1,3,94.0,39.0,121.0,27.0,47157|32|1|3
2024,29095,32,1,1,372.0,168.0,1257.0,355.0,29095|32|1|1
2024,25017,32,1,1,76.0,42.0,1255.0,335.0,25017|32|1|1
2024,25013,31,1,1,53.0,14.0,576.0,120.0,25013|31|1|1
2024,25027,2,2,1,176.0,98.0,2341.0,625.0,25027|2|2|1
2024,39043,1,1,1,34.0,7.0,530.0,61.0,39043|1|1|1
2024,45083,1,1,1,918.0,298.0,4745.0,725.0,45083|1|1|1
2024,51041,2,2,1,278.0,132.0,739.0,208.0,51041|2|2|1
2025,01005,1,1,1,64.0,35.0,95.0,23.0,01005|1|1|1
2025,01101,32,1,1,384.0,198.0,166.0,54.0,01101|32|1|1
2025,21093,1,1,1,118.0,25.0,1205.0,189.0,21093|1|1|1
2025,36081,2,2,1,402.0,285.0,475.0,264.0,36081|2|2|1
2025,36001,2,2,1,103.0,59.0,984.0,231.0,36001|2|2|1
2024,12009,32,1,1,218.0,108.0,1527.0,526.0,12009|32|1|1
2024,12057,2,1,1,83.0,55.0,587.0,307.0,12057|2|1|1
2024,13251,1,1,1,28.0,19.0,76.0,17.0,13251|1|1|1
2024,13151,2,1,1,54.0,35.0,46.0,24.0,13151|2|1|1
2024,13121,2,1,1,239.0,175.0,200.0,102.0,13121|2|1|1
2024,13245,1,1,3,47.0,13.0,72.0,7.0,13245|1|1|3
2024,17197,2,2,1,219.0,128.0,1230.0,451.0,17197|2|2|1
2024,37081,31,1,1,249.0,72.0,525.0,127.0,37081|31|1|1
2024,47037,4,2,1,307.0,166.0,1142.0,463.0,47037|4|2|1
2024,47069,1,1,1,54.0,31.0,139.0,30.0,47069|1|1|1
2024,48113,32,2,1,273.0,84.0,487.0,137.0,48113|32|2|1
2025,06071,4,2,1,307.0,149.0,2437.0,1017.0,06071|4|2|1
2025,06095,1,1,1,336.0,46.0,1756.0,145.0,06095|1|1|1
2025,06039,1,1,1,45.0,8.0,1248.0,156.0,06039|1|1|1
2025,13151,2,1,1,47.0,27.0,50.0,20.0,13151|2|1|1
2025,13247,4,2,1,170.0,96.0,53.0,31.0,13247|4|2|1
2025,13113,4,2,1,138.0,66.0,189.0,56.0,13113|4|2|1
2025,20091,1,1,1,200.0,13.0,5882.0,210.0,20091|1|1|1
2024,47053,1,1,1,54.0,24.0,445.0,53.0,47053|1|1|1
2024,48355,1,1,1,109.0,31.0,2813.0,488.0,48355|1|1|1
2025,26125,4,1,1,110.0,48.0,719.0,218.0,26125|4|1|1
2025,39049,31,1,3,44.0,14.0,120.0,28.0,39049|31|1|3
2025,39061,2,1,1,167.0,94.0,420.0,142.0,39061|2|1|1
2025,45037,1,1,1,85.0,37.0,281.0,28.0,45037|1|1|1
2025,45003,32,1,1,109.0,49.0,432.0,131.0,45003|32|1|1
2025,48157,2,2,1,209.0,134.0,459.0,218.0,48157|2|2|1
2025,48485,1,1,1,77.0,18.0,888.0,140.0,48485|1|1|1
2025,51033,1,1,1,163.0,37.0,386.0,36.0,51033|1|1|1
2025,51740,32,1,1,200.0,84.0,126.0,43.0,51740|32|1|1
2025,51710,2,2,1,102.0,67.0,244.0,67.0,51710|2|2|1
2025,51179,2,2,1,120.0,63.0,288.0,80.0,51179|2|2|1
2018,13223,31,1,1,110.0,49.0,513.0,160.0,13223|31|1|1
2018,13245,32,1,1,381.0,222.0,261.0,111.0,13245|32|1|1
2018,13039,1,1,1,119.0,33.0,849.0,103.0,13039|1|1|1
2018,13255,32,1,1,34.0,20.0,195.0,75.0,13255|32|1|1
2018,13217,4,2,1,50.0,39.0,77.0,45.0,13217|4|2|1
2018,13121,4,2,1,442.0,328.0,1277.0,563.0,13121|4|2|1
2018,13245,2,1,1,72.0,54.0,50.0,30.0,13245|2|1|1
2018,17143,1,1,1,178.0,24.0,1755.0,102.0,17143|1|1|1
2018,26125,1,1,1,1425.0,309.0,14937.0,1497.0,26125|1|1|1
2018,26125,2,1,1,143.0,86.0,907.0,299.0,26125|2|1|1
2018,37119,4,1,1,137.0,84.0,568.0,185.0,37119|4|1|1
2018,37069,1,1,1,232.0,67.0,1029.0,100.0,37069|1|1|1
2018,37047,1,1,1,109.0,70.0,297.0,93.0,37047|1|1|1
2018,37015,1,1,1,39.0,21.0,48.0,13.0,37015|1|1|1
2018,51670,1,1,1,107.0,19.0,131.0,15.0,51670|1|1|1
2019,05093,1,1,1,63.0,20.0,244.0,45.0,05093|1|1|1
2019,08123,1,1,1,53.0,9.0,6898.0,749.0,08123|1|1|1
2019,24033,32,1,1,3917.0,1660.0,946.0,274.0,24033|32|1|1
2019,27171,1,1,1,92.0,15.0,2462.0,185.0,27171|1|1|1
2019,37071,31,1,1,199.0,43.0,1174.0,218.0,37071|31|1|1
2019,37067,1,1,1,791.0,113.0,4139.0,311.0,37067|1|1|1
2019,37183,1,1,1,2245.0,355.0,13610.0,678.0,37183|1|1|1
2019,47157,1,1,1,2614.0,418.0,5358.0,274.0,47157|1|1|1
2019,47119,1,1,1,124.0,23.0,1815.0,162.0,47119|1|1|1
2019,47113,32,1,1,64.0,28.0,176.0,56.0,47113|32|1|1
2019,47037,31,1,3,55.0,19.0,306.0,37.0,47037|31|1|3
2019,37049,32,1,1,41.0,24.0,269.0,91.0,37049|32|1|1
2020,05019,1,1,1,47.0,30.0,177.0,56.0,05019|1|1|1
2020,13135,1,2,1,79.0,19.0,113.0,25.0,13135|1|2|1
2020,19113,1,2,1,42.0,2.0,784.0,6.0,19113|1|2|1
2020,17093,1,1,1,313.0,64.0,2453.0,171.0,17093|1|1|1
2019,53033,4,2,1,183.0,106.0,3463.0,1163.0,53033|4|2|1
2020,13185,1,1,1,393.0,117.0,1366.0,165.0,13185|1|1|1
2020,13185,31,1,1,179.0,38.0,956.0,104.0,13185|31|1|1
2020,13015,1,1,1,155.0,31.0,1688.0,169.0,13015|1|1|1
2020,13021,4,2,1,26.0,17.0,73.0,28.0,13021|4|2|1
2020,13135,31,2,1,53.0,29.0,171.0,61.0,13135|31|2|1
2020,27163,1,1,1,251.0,25.0,4237.0,200.0,27163|1|1|1
2020,45085,31,1,1,313.0,62.0,813.0,124.0,45085|31|1|1
2021,24005,32,1,1,1513.0,442.0,4039.0,619.0,24005|32|1|1
2021,24027,32,1,1,428.0,84.0,1580.0,163.0,24027|32|1|1
2022,20209,1,1,1,191.0,36.0,1265.0,132.0,20209|1|1|1
2022,37051,1,1,3,120.0,18.0,198.0,18.0,37051|1|1|3
2022,47065,4,1,1,55.0,32.0,382.0,124.0,47065|4|1|1
2022,47093,31,1,1,64.0,27.0,1276.0,230.0,47093|31|1|1
2022,53067,32,1,1,100.0,24.0,1491.0,260.0,53067|32|1|1
2023,17119,1,1,1,241.0,55.0,2687.0,217.0,17119|1|1|1
2023,24033,1,1,1,4905.0,844.0,2220.0,231.0,24033|1|1|1
2023,24033,1,2,1,146.0,45.0,66.0,15.0,24033|1|2|1
2023,24017,4,2,1,358.0,200.0,147.0,67.0,24017|4|2|1
2023,37067,1,1,1,688.0,109.0,2745.0,217.0,37067|1|1|1
2023,37159,32,1,1,66.0,29.0,348.0,116.0,37159|32|1|1
2023,37025,2,2,1,191.0,91.0,522.0,144.0,37025|2|2|1
2023,36071,4,2,1,116.0,81.0,552.0,282.0,36071|4|2|1
2023,36103,1,2,1,34.0,18.0,190.0,84.0,36103|1|2|1
2024,34021,1,1,1,341.0,52.0,1318.0,103.0,34021|1|1|1
2024,39153,1,1,1,475.0,84.0,4288.0,246.0,39153|1|1|1
2024,39049,4,2,1,645.0,370.0,2584.0,988.0,39049|4|2|1
2024,39049,31,1,3,27.0,11.0,68.0,21.0,39049|31|1|3
2024,51107,1,1,1,262.0,22.0,2254.0,109.0,51107|1|1|1
2024,51069,1,1,1,83.0,15.0,1121.0,96.0,51069|1|1|1
2024,51740,1,1,1,602.0,101.0,685.0,33.0,51740|1|1|1
2025,21111,2,2,1,242.0,123.0,1232.0,345.0,21111|2|2|1
2025,22019,31,1,1,36.0,8.0,307.0,62.0,22019|31|1|1
2025,36059,1,2,1,25.0,11.0,128.0,39.0,36059|1|2|1
2025,36007,1,1,1,60.0,15.0,926.0,87.0,36007|1|1|1
2018,01005,1,1,1,64.0,39.0,110.0,22.0,01005|1|1|1
2018,06095,1,2,1,90.0,16.0,268.0,30.0,06095|1|2|1
2018,06111,1,1,1,103.0,11.0,5583.0,568.0,06111|1|1|1
2018,08041,2,2,1,76.0,45.0,1524.0,537.0,08041|2|2|1
2018,12131,1,1,1,30.0,10.0,1515.0,332.0,12131|1|1|1
2018,24510,2,2,1,306.0,257.0,297.0,147.0,24510|2|2|1
2018,24033,2,1,1,338.0,220.0,128.0,67.0,24033|2|1|1
2018,36119,1,1,1,777.0,158.0,6121.0,594.0,36119|1|1|1
2018,39061,32,1,3,45.0,23.0,167.0,52.0,39061|32|1|3
2018,42091,2,2,1,173.0,101.0,2388.0,804.0,42091|2|2|1
2018,48139,32,1,1,60.0,25.0,739.0,181.0,48139|32|1|1
2018,48439,2,1,1,165.0,104.0,1095.0,488.0,48439|2|1|1
2018,55079,2,1,1,98.0,64.0,508.0,155.0,55079|2|1|1
2019,06013,31,1,1,912.0,170.0,8614.0,955.0,06013|31|1|1
2019,06099,32,1,1,122.0,37.0,3252.0,561.0,06099|32|1|1
2019,13117,1,1,1,216.0,26.0,3436.0,234.0,13117|1|1|1
2019,34015,32,1,1,92.0,54.0,918.0,248.0,34015|32|1|1
2019,42003,2,2,1,231.0,135.0,3596.0,1027.0,42003|2|2|1
2019,48113,1,1,1,3100.0,592.0,15308.0,1561.0,48113|1|1|1
2019,48183,1,1,1,132.0,54.0,1212.0,138.0,48183|1|1|1
2019,51550,31,1,1,565.0,113.0,1437.0,182.0,51550|31|1|1
2019,51740,32,1,1,168.0,105.0,165.0,62.0,51740|32|1|1
2019,51680,32,1,1,31.0,10.0,119.0,18.0,51680|32|1|1
2019,51710,4,2,1,58.0,44.0,147.0,81.0,51710|4|2|1
2019,51059,31,2,1,62.0,36.0,700.0,215.0,51059|31|2|1
2019,12011,1,1,3,218.0,57.0,1165.0,199.0,12011|1|1|3
2019,12113,1,1,1,190.0,29.0,3710.0,398.0,12113|1|1|1
2019,12011,32,2,1,86.0,41.0,382.0,133.0,12011|32|2|1
2019,25021,2,2,1,185.0,125.0,1752.0,620.0,25021|2|2|1
2019,26161,2,2,1,36.0,20.0,657.0,195.0,26161|2|2|1
2019,26163,1,2,1,108.0,37.0,327.0,53.0,26163|1|2|1
2019,36081,31,1,1,715.0,200.0,1411.0,334.0,36081|31|1|1
2019,36005,31,1,1,275.0,84.0,413.0,89.0,36005|31|1|1
2019,36029,2,1,1,195.0,125.0,872.0,361.0,36029|2|1|1
2020,22003,1,1,1,51.0,30.0,203.0,92.0,22003|1|1|1
2020,37119,4,2,1,342.0,191.0,1586.0,512.0,37119|4|2|1
2020,42095,1,1,1,217.0,35.0,2994.0,249.0,42095|1|1|1
2020,48201,32,1,1,1141.0,421.0,9472.0,1890.0,48201|32|1|1
2019,53067,1,1,1,149.0,19.0,3834.0,223.0,53067|1|1|1
2020,04013,4,1,1,59.0,33.0,2261.0,884.0,04013|4|1|1
2020,08041,32,1,1,310.0,66.0,7885.0,926.0,08041|32|1|1
2020,12095,4,1,1,115.0,79.0,687.0,309.0,12095|4|1|1
2020,12127,2,2,1,42.0,31.0,836.0,416.0,12127|2|2|1
2020,18003,2,2,1,40.0,14.0,492.0,116.0,18003|2|2|1
2020,24003,4,2,1,93.0,56.0,706.0,306.0,24003|4|2|1
2020,24033,4,2,1,475.0,318.0,155.0,104.0,24033|4|2|1
2020,34013,31,1,1,1489.0,413.0,6598.0,833.0,34013|31|1|1
2020,34023,1,1,1,747.0,113.0,4406.0,428.0,34023|1|1|1
2020,36055,31,1,1,236.0,96.0,5792.0,630.0,36055|31|1|1
2020,36027,32,1,1,43.0,13.0,1213.0,224.0,36027|32|1|1
2020,36071,4,2,1,44.0,35.0,337.0,210.0,36071|4|2|1
2020,42045,2,2,1,127.0,91.0,846.0,300.0,42045|2|2|1
2020,47157,32,1,3,38.0,14.0,229.0,28.0,47157|32|1|3
2020,47157,31,1,3,96.0,44.0,361.0,34.0,47157|31|1|3
2020,48091,1,1,1,116.0,21.0,3767.0,496.0,48091|1|1|1
2020,48183,1,1,1,174.0,57.0,1282.0,178.0,48183|1|1|1
2020,51033,32,1,1,31.0,11.0,173.0,32.0,51033|32|1|1
2020,51029,1,1,1,49.0,23.0,114.0,25.0,51029|1|1|1
2020,51770,1,1,1,155.0,25.0,876.0,70.0,51770|1|1|1
2021,06107,1,1,1,63.0,4.0,3429.0,231.0,06107|1|1|1
2021,06073,1,1,1,1114.0,132.0,21539.0,1884.0,06073|1|1|1
2021,06013,32,1,1,1259.0,242.0,9734.0,998.0,06013|32|1|1
2021,12057,4,1,1,107.0,70.0,786.0,376.0,12057|4|1|1
2021,12095,31,1,1,2548.0,621.0,13340.0,2192.0,12095|31|1|1
2021,12097,1,1,3,73.0,17.0,1140.0,161.0,12097|1|1|3
2021,13135,31,1,1,4651.0,1015.0,7526.0,1052.0,13135|31|1|1
2021,13135,32,1,3,92.0,24.0,182.0,28.0,13135|32|1|3
2021,13063,1,1,1,2193.0,425.0,361.0,49.0,13063|1|1|1
2021,13121,1,1,3,293.0,55.0,552.0,39.0,13121|1|1|3
2021,13153,4,2,1,32.0,21.0,100.0,49.0,13153|4|2|1
2021,17037,1,1,1,79.0,13.0,1356.0,112.0,17037|1|1|1
2021,37085,32,1,1,110.0,41.0,649.0,110.0,37085|32|1|1
2020,48113,31,1,3,179.0,70.0,770.0,139.0,48113|31|1|3
2020,51710,4,2,1,33.0,19.0,119.0,54.0,51710|4|2|1
2020,51059,4,2,1,104.0,62.0,1018.0,409.0,51059|4|2|1
2020,53053,32,1,1,512.0,138.0,9625.0,1048.0,53053|32|1|1
2020,55079,1,1,3,88.0,23.0,536.0,41.0,55079|1|1|3
2021,04019,32,1,1,276.0,75.0,11245.0,1581.0,04019|32|1|1
2021,12083,2,2,1,66.0,43.0,568.0,293.0,12083|2|2|1
2021,37069,32,1,1,89.0,32.0,526.0,100.0,37069|32|1|1
2021,37179,2,2,1,79.0,36.0,673.0,228.0,37179|2|2|1
2021,34005,2,1,1,40.0,22.0,278.0,91.0,34005|2|1|1
2021,42133,31,1,1,315.0,86.0,6921.0,968.0,42133|31|1|1
2021,42003,1,1,1,1169.0,176.0,12005.0,663.0,42003|1|1|1
2021,42091,4,1,1,29.0,19.0,438.0,140.0,42091|4|1|1
2021,47037,32,1,3,146.0,36.0,448.0,61.0,47037|32|1|3
2021,48135,1,1,1,110.0,34.0,2627.0,795.0,48135|1|1|1
2021,48037,1,1,1,211.0,96.0,933.0,226.0,48037|1|1|1
2021,48029,31,1,1,2464.0,508.0,19593.0,3503.0,48029|31|1|1
2021,48157,1,1,3,105.0,16.0,273.0,35.0,48157|1|1|3
2021,51550,31,1,1,1445.0,290.0,4013.0,473.0,51550|31|1|1
2021,51710,1,1,1,794.0,83.0,2492.0,102.0,51710|1|1|1
2022,12103,32,1,1,483.0,162.0,5180.0,1167.0,12103|32|1|1
2022,12031,1,1,1,3172.0,796.0,8628.0,1230.0,12031|1|1|1
2022,12109,1,1,1,282.0,71.0,5797.0,651.0,12109|1|1|1
2022,13039,1,1,1,130.0,30.0,948.0,78.0,13039|1|1|1
2022,18095,1,1,1,109.0,22.0,1833.0,231.0,18095|1|1|1
2022,26163,31,2,1,87.0,42.0,445.0,118.0,26163|31|2|1
2021,36047,4,2,1,133.0,104.0,264.0,139.0,36047|4|2|1
2021,36081,4,2,1,138.0,106.0,180.0,115.0,36081|4|2|1
2021,44007,32,1,1,434.0,113.0,4987.0,686.0,44007|32|1|1
2021,48141,31,1,1,368.0,76.0,6338.0,1671.0,48141|31|1|1
2022,12057,4,2,1,513.0,317.0,3103.0,1530.0,12057|4|2|1
2022,12009,2,2,1,184.0,120.0,2115.0,740.0,12009|2|2|1
2022,13145,1,1,1,99.0,19.0,436.0,48.0,13145|1|1|1
2022,13121,2,1,1,319.0,230.0,259.0,94.0,13121|2|1|1
2022,13121,4,1,1,251.0,168.0,366.0,126.0,13121|4|1|1
2022,18141,32,1,1,140.0,49.0,1229.0,277.0,18141|32|1|1
2022,24017,1,1,1,2025.0,241.0,755.0,52.0,24017|1|1|1
2022,24031,2,2,1,416.0,222.0,1652.0,483.0,24031|2|2|1
2022,24017,4,2,1,282.0,170.0,181.0,86.0,24017|4|2|1
2022,28091,1,1,1,86.0,57.0,186.0,52.0,28091|1|1|1
2022,28059,32,1,1,109.0,65.0,535.0,190.0,28059|32|1|1
2022,36029,2,2,1,210.0,108.0,2753.0,711.0,36029|2|2|1
2022,39153,1,1,1,653.0,95.0,5147.0,284.0,39153|1|1|1
2022,39017,32,1,1,168.0,61.0,1899.0,421.0,39017|32|1|1
2023,01051,32,1,1,61.0,34.0,152.0,49.0,01051|32|1|1
2023,01051,1,1,1,239.0,108.0,889.0,148.0,01051|1|1|1
2023,01073,1,2,1,229.0,44.0,132.0,10.0,01073|1|2|1
2023,12011,1,1,3,263.0,76.0,1314.0,317.0,12011|1|1|3
2023,12097,1,1,3,92.0,31.0,943.0,185.0,12097|1|1|3
2023,13047,1,1,1,51.0,11.0,736.0,134.0,13047|1|1|1
2023,13051,31,1,1,61.0,29.0,146.0,39.0,13051|31|1|1
2023,13067,32,2,1,199.0,53.0,323.0,56.0,13067|32|2|1
2023,21111,1,2,1,119.0,25.0,446.0,55.0,21111|1|2|1
2022,36091,1,1,1,46.0,7.0,2451.0,326.0,36091|1|1|1
2022,36047,4,1,1,90.0,49.0,295.0,94.0,36047|4|1|1
2023,13151,4,2,1,491.0,307.0,234.0,106.0,13151|4|2|1
2023,13153,4,2,1,114.0,73.0,231.0,95.0,13153|4|2|1
2023,13279,1,1,1,44.0,33.0,99.0,21.0,13279|1|1|1
2023,26163,31,1,1,368.0,175.0,911.0,269.0,26163|31|1|1
2023,26077,1,1,1,203.0,56.0,2116.0,203.0,26077|1|1|1
2023,27037,1,1,1,420.0,64.0,3547.0,250.0,27037|1|1|1
2023,34007,2,1,1,60.0,43.0,275.0,126.0,34007|2|1|1
2023,34013,31,1,3,27.0,10.0,194.0,36.0,34013|31|1|3
2023,34013,4,2,1,332.0,238.0,632.0,285.0,34013|4|2|1
2023,42101,2,1,1,808.0,527.0,430.0,223.0,42101|2|1|1
2023,42045,4,1,1,90.0,62.0,262.0,114.0,42045|4|1|1
2023,48181,1,1,1,120.0,31.0,1922.0,416.0,48181|1|1|1
2023,48167,31,1,1,49.0,23.0,218.0,61.0,48167|31|1|1
